movie.id,actor_1,PCA1,actor_2,PCA2
21873,112158,-0.487606707,2059,-3.708055761
21874,3926,-4.297687024,5563,-5.98800171
21876,4347,-6.93779735,12726,-4.763869153
21878,11477,-8.131870234,1271,-7.023047965
21879,4040,-1.015513403,18298,-0.8149525
21882,16475,-11.70972475,726,-0.741176487
21886,13327,-0.94173739,88617,-0.387037833
21887,3087,-10.31727303,10401,-2.699225521
21891,33259,-4.303712747,25146,-0.540615583
21893,3971,-1.569636115,29528,-0.741176487
21896,27883,0.394438643,88047,-0.21326979
21900,53240,-1.41663521,1670,-0.540615583
21905,85881,-5.934992833,87773,-3.227132217
21906,77235,-2.271887699,55061,-2.097542812
21910,1330,-1.015513403,31268,-1.269083183
21915,134,-4.129944704,88059,-0.540615583
21921,9309,-4.879179441,81149,-0.413830694
21923,9309,-4.879179441,554118,0.748577296
21925,,NA,,NA
21927,2155,-2.392646865,10881,-1.469644086
21930,89177,-0.487606707,97624,0.748577296
21935,88072,-0.133468053,88073,-0.21326979
21946,56024,-3.622805145,18178,-2.198111685
21947,106473,-0.086484901,103724,-0.21326979
21948,21416,-1.469644086,2176,-10.39104905
21950,21876,-0.788159639,2176,-10.39104905
21954,543743,0.875362186,543744,-0.21326979
21955,62036,-3.074131312,99831,-0.05969204
21956,15831,-6.315347503,96339,0.748577296
21959,63694,-1.543420099,58604,-1.06852228
21964,70673,-3.306933954,88104,0.748577296
21966,3317,-2.419439726,110500,-0.540615583
21967,95504,-1.590403252,70811,-0.387037833
21968,55841,-0.413830694,88147,-0.867961376
21970,3380,-13.34042799,10502,-0.260252943
21972,58197,0.34745549,9779,-2.324896575
21974,88136,0.875362186,,NA
21982,35780,-7.539480059,35070,-10.60090248
21988,1115,-0.94173739,97580,0.748577296
21989,14463,-1.142298293,45379,-0.133468053
21990,10167,-0.888728513,584527,-1.944541906
21991,7447,-10.86594687,1233,-6.147028339
21997,3136,-5.666104795,587,-2.673009505
22004,2053,-5.439327876,21411,-2.852803271
22007,2155,-2.392646865,35981,-0.540615583
22010,57755,-9.187683626,54812,-6.33611464
22013,13784,-12.1316137,14500,-5.138198099
22014,88291,0.875362186,88294,0.748577296
22016,24421,-4.30973847,35084,0.020109697
22020,88150,-0.413830694,52614,0.748577296
22021,2230,-2.973562438,30615,-0.21326979
22023,514,-8.574526315,1037,-11.82721711
22025,79037,-2.726018382,1082634,0.267653753
22029,9811,-2.693199798,10227,-0.05969204
22033,1905,-8.943406382,36942,-0.05969204
22034,44366,-0.741176487,88154,-0.21326979
22043,88160,0.875362186,134946,0.748577296
22048,2230,-2.973562438,84878,-0.540615583
22049,88163,-0.8149525,10461,-0.587598736
22051,12791,-2.578466355,9827,-4.589524266
22058,9811,-2.693199798,88170,-0.21326979
22059,747,0.2206706,27493,-0.454788123
22060,26076,-0.334028957,68307,-1.469644086
22066,5503,-2.572440631,51036,-0.106675193
22067,32486,-1.142298293,9575,-0.788159639
22072,88259,0.875362186,88261,0.748577296
22073,2975,-6.621926159,3129,-6.368356379
22074,17087,-2.218878823,2155,-2.392646865
22075,88187,0.875362186,88188,0.748577296
22076,13548,-4.531066511,112341,0.267653753
22084,82785,-0.006683164,95136,-0.413830694
22085,1270,-0.94173739,27136,-2.245094838
22090,4960,-7.813816976,855,-4.06161757
22093,88305,0.875362186,88307,0.748577296
22094,4960,-7.813816976,5563,-5.98800171
22099,1088666,0.875362186,1088668,0.748577296
22100,2037,-2.673009505,140,-2.752234398
22102,56881,-2.118309949,8977,-2.398672589
22105,3141,-2.625449508,59261,-0.05969204
22112,13784,-12.1316137,41240,-3.480701997
22114,1190992,-0.086484901,150021,0.748577296
22121,6542,-0.413830694,5050,-2.144525964
22124,88351,-1.670204989,240169,0.267653753
22130,13696,-1.142298293,32688,-0.413830694
22135,1284159,-2.324896575,3627,-1.770197019
22136,16972,-2.124335672,113617,0.06709285
22137,56882,-0.287045804,83011,-0.260252943
22140,56882,-0.287045804,1646,-3.253925078
22152,7447,-10.86594687,34847,-3.374684244
22154,10690,-2.265861976,89025,-0.540615583
22156,34627,0.19387774,49487,-0.540615583
22160,1229,-13.29344484,36042,-2.224327701
22162,21403,-1.543420099,25702,-1.242290322
22164,64856,-3.602038008,6104,-1.743981003
22165,10182,-4.510299374,11671,-1.316066336
22166,1159,-2.652242368,154141,0.267653753
22167,228,-8.406207151,152998,0.748577296
22171,71443,0.394438643,88443,0.748577296
22172,88445,0.875362186,88446,0.748577296
22175,92619,-0.086484901,82663,0.267653753
22176,1903,-5.63988878,66223,-1.369075212
22177,974,-1.469644086,97770,0.748577296
22178,41755,-5.619121642,4302,-2.324896575
22182,88469,-1.41663521,88470,-0.94173739
22189,4135,-8.194171645,5313,-1.569636115
22192,66790,-2.018317919,114142,-2.124335672
22194,88492,0.875362186,1646,-3.253925078
22200,18023,-5.692897656,7026,-2.198111685
22201,13784,-12.1316137,2090,-11.83650964
22211,22290,-2.192085962,20,-2.625449508
22213,10814,-7.318152019,2778,-7.571721799
22215,1160,-6.721918188,8534,-4.937637196
22230,7132,-3.908616664,3141,-2.625449508
22233,8237,-6.309321779,16896,-8.447741425
22238,765,-2.318870852,52685,-0.540615583
22240,21177,-3.327701091,24366,-6.568917282
22241,6497,-6.896263075,85033,-2.198111685
22242,29092,-3.507494858,3051,-6.120235478
22244,88516,-0.086484901,88517,0.267653753
22256,8289,-4.035401554,55636,-12.22833891
22257,55971,-0.614391597,88536,0.421231503
22259,34982,-2.324896575,23680,-1.06852228
22264,1012155,0.875362186,12929,-0.233460083
22267,2219,-2.947346422,22108,-2.324896575
22274,69488,-1.817757016,57345,-2.652242368
22279,4566,-3.602038008,3291,-5.840449683
22285,96099,0.875362186,90712,0.548016393
22288,8261,-1.142298293,40403,-2.625449508
22289,556516,0.875362186,556517,-0.21326979
22292,20124,-4.88462832,35321,-3.675237177
22293,88571,0.875362186,88575,0.748577296
22301,88581,-1.015513403,87480,-0.540615583
22302,88592,0.674801283,32890,-0.21326979
22305,88587,0.2206706,88588,-0.413830694
22307,20011,-2.171318825,41258,-0.387037833
22309,14386,-0.988720543,9777,-7.899067592
22311,30044,-1.543420099,91624,0.748577296
22314,4987,-1.543420099,36424,-1.796989879
22315,35070,-10.60090248,37233,-6.300029244
22316,35070,-10.60090248,77235,-2.271887699
22317,57147,-1.41663521,821,-3.079580191
22318,7399,-7.793049839,13918,-2.752234398
22319,215257,0.875362186,,NA
22323,6952,-6.917030213,38160,-0.260252943
22326,88847,0.875362186,88848,0.548016393
22327,39995,-2.472448602,58225,-2.726018382
22328,83414,-2.578466355,27726,-2.472448602
22334,20393,-3.074131312,10606,-3.80804779
22335,74251,-0.133468053,88613,0.748577296
22342,35320,-3.127140188,88617,-0.387037833
22345,3391,-4.229936734,1062,-7.329626621
22356,4165,-22.01210683,80469,-2.351112591
22358,86637,-0.053666317,86940,-2.124335672
22359,80875,-3.442434535,8901,-0.94173739
22365,33722,-0.487606707,88689,0.748577296
22371,38707,-0.487606707,84482,-0.741176487
22373,65571,-2.345663712,67323,-2.646216645
22376,40,-6.716469309,32302,0.267653753
22377,4165,-22.01210683,51377,-1.743981003
22379,2,-5.946467435,105164,0.267653753
22383,13784,-12.1316137,18391,-5.238766973
22386,18735,-7.391928032,19534,-3.353917107
22387,29522,-4.277496731,93805,-2.572440631
22390,4299,-9.081665874,3663,-8.627535191
22396,21181,-2.472448602,8255,-3.507494858
22398,934,-7.698506688,20132,-0.8149525
22404,12308,-5.365551863,7639,-5.571561645
22408,1009,-9.724882858,41214,-2.017741075
22414,5064,-11.00747317,4090,-8.125844511
22419,23459,-2.171318825,17051,-10.6861531
22423,380,-17.00955885,516,-5.772122548
22429,85891,-1.796989879,84957,-1.670204989
22434,87295,-1.142298293,5503,-2.572440631
22435,79061,0.875362186,79256,0.34745549
22440,100779,0.394438643,4071,-0.614391597
22447,3895,-18.42495978,81260,0.2206706
22448,85969,-3.655046884,88803,0.748577296
22449,33517,-1.997550782,77678,0.748577296
22450,38560,-4.858412304,56128,-5.011413209
22451,82519,-1.142298293,80385,0.267653753
22452,,NA,,NA
22454,88805,0.875362186,88806,0.748577296
22455,119933,-0.086484901,141377,-0.21326979
22460,35780,-7.539480059,88811,-1.944541906
22466,3198,-2.271887699,88821,-0.21326979
22471,76331,0.548016393,95565,-0.05969204
22473,1327,-4.056168691,6383,-6.928504815
22476,59238,-1.269083183,88819,0.748577296
22477,12021,-5.839872838,1902,-1.369075212
22478,12021,-5.839872838,4800,-3.628254024
22479,10431,-6.373805258,8436,-4.462739376
22484,55936,-0.507796999,88822,0.748577296
22485,84695,0.548016393,88828,0.748577296
22488,88834,-0.207244067,86384,-0.540615583
22489,14700,-1.670204989,42657,-0.260252943
22490,88867,-3.522236271,31550,-10.52110075
22492,87463,-0.741176487,82426,-1.06852228
22494,40477,-2.124335672,1669,-0.21326979
22495,109057,0.875362186,109058,0.020109697
22498,56200,0.06709285,95336,0.748577296
22500,32688,-0.413830694,53769,0.267653753
22501,38115,0.875362186,145439,0.748577296
22502,150483,0.875362186,150484,0.748577296
22504,39953,0.548016393,556460,0.748577296
22515,115399,-0.086484901,115400,-0.21326979
22519,57905,-0.914944529,35350,-2.145102809
22520,88876,-1.469644086,88877,0.267653753
22521,109353,0.875362186,,NA
22522,5341,-8.099628495,35341,-2.271310854
22527,4958,-12.83002162,7303,-3.20636508
22536,20738,-3.274692215,1059584,-0.106675193
22537,1027193,0.875362186,1027194,0.748577296
22538,39995,-2.472448602,17628,-1.590403252
22543,3380,-13.34042799,9857,-4.489532237
22549,1037,-11.82721711,38127,-4.542541113
22551,62095,-0.086484901,89290,0.748577296
22553,10798,-3.021122436,10799,-1.849998755
22554,88917,-0.086484901,88918,-0.94173739
22555,15112,-6.08254486,1907,-2.879019287
22556,227,-8.627535191,49,-3.80804779
22559,93215,0.875362186,93216,0.267653753
22561,225140,-0.68816761,228158,-0.21326979
22572,44240,-1.617196113,45378,0.06709285
22573,125606,0.875362186,125607,0.748577296
22575,10798,-3.021122436,10799,-1.849998755
22578,2192,-4.43652336,4529,-2.318870852
22579,88941,0.394438643,88940,-0.21326979
22582,21125,-0.614391597,69344,0.267653753
22584,4110,-8.816621492,4302,-2.324896575
22585,44149,0.06709285,15411,-0.21326979
22586,9260,-0.006683164,3785,-6.970039089
22588,84690,-0.413830694,31140,-1.442851225
22590,2222,-6.674935035,27773,-0.614391597
22592,88953,-4.298263868,88954,-1.696421005
22595,88953,-4.298263868,88959,0.748577296
22596,88953,-4.298263868,88954,-1.696421005
22597,88961,-0.086484901,18082,-1.997550782
22599,2296,-8.447741425,73476,-0.21326979
22600,88969,0.875362186,82190,-0.21326979
22602,4165,-22.01210683,88977,0.748577296
22606,4165,-22.01210683,89009,-0.05969204
22609,35776,-5.064422086,78245,-4.129944704
22611,44055,-0.287045804,1937,-7.391351188
22612,4165,-22.01210683,89015,0.267653753
22613,11165,-2.572440631,89018,-0.21326979
22614,11493,-2.893760701,30225,-4.02937583
22615,1640,-7.497945785,2969,-1.796989879
22616,,NA,,NA
22617,1004,-3.127140188,60205,-0.21326979
22618,38527,-0.086484901,32891,0.748577296
22620,15831,-6.315347503,89109,0.09388571
22621,882,-1.970757922,3201,-0.540615583
22623,21177,-3.327701091,24366,-6.568917282
22625,5577,-2.525457478,6613,-2.899786424
22627,93841,-0.413830694,21818,-1.696421005
22638,3359,-7.096823979,20055,0.748577296
22640,1979,-6.843254199,4451,-1.543420099
22642,102441,-0.086484901,89037,-0.05969204
22643,78076,-1.543420099,34478,-0.867961376
22649,47439,-1.109479709,4068,-11.00202429
22649,47439,-1.109479709,4068,-11.00202429
22649,47439,-1.109479709,4068,-11.00202429
22649,47439,-1.109479709,4068,-11.00202429
22650,11544,-6.070493414,15135,-10.21125528
22657,29519,-6.568917282,89087,-0.05969204
22660,24815,-3.80804779,50571,-0.8149525
22672,1736,-2.652242368,16214,-2.472448602
22681,11617,-3.068105589,55463,0.267653753
22682,40173,-0.614391597,46944,-0.714383626
22683,9777,-7.899067592,55314,-0.53458986
22688,13352,-1.932490459,10606,-3.80804779
22689,30003,-9.054873013,34119,-2.050559659
22692,9088,-1.336833473,13576,-9.081665874
22694,8949,-4.985197194,30043,-1.316066336
22701,78496,-0.487606707,1056611,0.421231503
22705,89142,0.394438643,89143,0.748577296
22707,83786,-0.68816761,89140,0.748577296
22711,3636,-10.94901541,12139,-0.587598736
22717,42802,-8.574526315,83591,-1.442851225
22718,89162,-1.28985032,89163,0.267653753
22726,4113,-4.182953581,35937,0.748577296
22727,100796,-0.086484901,89201,-0.21326979
22728,56654,-1.843973032,89193,-6.536675543
22731,89375,-0.413830694,89376,0.267653753
22733,4110,-8.816621492,39554,-3.374684244
22734,9208,-3.834840651,33716,-0.914944529
22741,1547,-5.787440807,89252,0.267653753
22744,40,-6.716469309,3360,-4.335954486
22745,2714,-7.096823979,89247,-0.05969204
22747,36423,-0.8149525,15110,-3.047338451
22749,34504,-0.086484901,89262,0.267653753
22750,89269,0.875362186,89264,-0.540615583
22752,94433,-0.287045804,81282,0.267653753
22758,116839,-0.8149525,237399,0.748577296
22765,15112,-6.08254486,16431,-3.982392677
22774,143061,0.875362186,143062,0.748577296
22777,40393,-2.071326796,88947,-0.460813846
22779,1860530,0.875362186,35848,-0.21326979
22784,10767,-4.88462832,141,-7.223608868
22787,3967,-5.961208849,16856,-0.614391597
22792,206,-6.483666667,4489,-0.614391597
22794,19278,-1.269083183,1772,-2.371879728
22795,206,-6.483666667,65568,0.421231503
22796,15852,-4.88462832,1021869,-0.21326979
22797,17779,-0.086484901,89390,0.748577296
22798,27578,-3.247899355,61178,-0.260252943
22800,54424,0.394438643,2632,-3.929383801
22803,134,-4.129944704,17276,-5.914225696
22804,2144,-1.490411223,36055,-2.578466355
22805,139,-6.014217726,6613,-2.899786424
22812,7863,-0.260252943,570146,0.748577296
22817,12077,-2.198111685,12797,-0.21326979
22819,36811,-1.743981003,53936,0.06709285
22820,11665,-2.451681465,6807,-5.840449683
22821,54789,-3.380709968,4886,-2.472448602
22824,63,-5.35952614,883,-1.723213866
22825,6941,-5.486311029,11006,-4.56330825
22826,4818,-3.074131312,9235,-0.914944529
22828,3266,-5.091214946,3905,-4.710860277
22829,1932,-3.495443411,8252,-8.922639245
22832,112013,-0.94173739,2038,-1.442851225
22842,117432,-0.086484901,3203,-0.21326979
22843,77927,0.273679476,83768,0.267653753
22855,34947,-3.855607788,68122,-2.271887699
22857,89502,-1.670204989,16775,0.548016393
22871,2638,-13.54701462,8729,-0.21326979
22874,2638,-13.54701462,4111,-7.618704951
22881,18277,-5.073714621,112560,-0.21326979
22882,107474,-0.086484901,107475,0.748577296
22892,13848,-9.492080215,89555,0.748577296
22894,6162,-2.726018382,6065,-11.39385356
22897,5064,-11.00747317,7447,-10.86594687
22899,111948,-0.180451206,125078,0.421231503
22901,18023,-5.692897656,88045,0.748577296
22905,11148,-3.353917107,,NA
22907,31136,-0.086484901,17244,-2.599233492
22908,14887,-2.799794395,70519,-0.21326979
22910,2230,-2.973562438,89567,-0.05969204
22911,,NA,,NA
22913,382,-5.766673669,89798,0.748577296
22915,92623,-0.413830694,29370,-1.870765892
22924,8233,-0.487606707,34437,0.548016393
22937,40952,-3.021122436,40944,-0.560805876
22939,10730,-2.820561532,89604,0.748577296
22943,89610,-0.207244067,13848,-9.492080215
22947,1461,-6.663460433,21657,-3.100347328
22949,2157,-10.92824828,8891,-10.52712647
22954,192,-11.97476913,1892,-9.155441887
22958,22226,-4.91142118,15370,-1.363049489
22965,2922,-9.364718481,87545,-0.714383626
22968,12147,-10.1467718,7639,-5.571561645
22969,30126,0.394438643,2669,-2.124335672
22970,210824,-0.460813846,74568,-3.127140188
22971,71070,-1.917749045,38673,-4.763869153
22972,1892,-9.155441887,17141,-5.16499096
22974,89633,0.875362186,89634,-0.21326979
22975,9309,-4.879179441,1114286,0.267653753
22976,18906,-0.086484901,747,0.2206706
22984,47096,-1.743981003,89656,-0.413830694
22985,18803,-4.710860277,11494,-2.551673494
22994,4165,-22.01210683,30124,-6.668909312
22998,14639,-2.472448602,10774,-5.518552769
22999,89670,-5.702190191,78057,-9.579512898
23001,88953,-4.298263868,89672,-0.21326979
23014,1547,-5.787440807,89681,-0.05969204
23019,4464,-0.086484901,69033,-0.133468053
23020,34119,-2.050559659,52176,-0.21326979
23022,72059,-4.288971333,88617,-0.387037833
23023,18918,-4.604842524,39189,-0.413830694
23024,89686,-1.015513403,89687,-1.195307169
23030,8487,-10.01998691,16757,-8.928088124
23033,33747,0.875362186,4119,-0.21326979
23044,89815,0.674801283,937043,0.421231503
23045,9111,-1.41663521,562198,0.748577296
23047,2963,-14.21099874,2372,-5.16499096
23048,3036,-11.16105092,51988,-1.189281446
23049,54645,-0.207244067,3037,-7.244376006
23050,24318,-1.216074306,68091,-1.06852228
23051,4110,-8.816621492,2669,-2.124335672
23069,186336,0.19387774,1152492,0.748577296
23076,22383,-7.338919156,72661,-0.741176487
23077,82417,-1.015513403,285269,0.748577296
23082,17835,-2.419439726,9278,-4.209169596
23096,707,-7.730748427,35516,-1.723213866
23097,12149,-7.444936909,92930,0.267653753
23101,89731,-0.935711666,2638,-13.54701462
23102,2638,-13.54701462,4347,-6.93779735
23104,13970,-0.487606707,89746,-0.387037833
23107,89528,-0.006683164,82349,-0.714383626
23108,1009,-9.724882858,80237,-1.041729419
23111,2157,-10.92824828,2051,-1.041729419
23112,89760,0.2206706,89761,0.748577296
23114,80567,-1.142298293,14515,-0.914944529
23115,29520,-1.670204989,87519,0.267653753
23116,10582,-1.06852228,,NA
23122,89782,0.875362186,89783,-0.21326979
23126,87697,-2.652242368,34330,-0.460813846
23127,5916,-3.480701997,11160,-6.515908406
23128,110913,0.875362186,110914,0.748577296
23132,16962,-0.655349026,74195,0.548016393
23134,90748,0.875362186,11149,-2.445655742
23142,98146,0.875362186,97902,-0.21326979
23148,32715,-0.006683164,3799,-2.017741075
23150,9711,-3.194890478,9726,-1.06852228
23151,9711,-3.194890478,9726,-1.06852228
23152,2638,-13.54701462,82170,-2.318870852
23153,9711,-3.194890478,9726,-1.06852228
23154,9711,-3.194890478,79004,-0.233460083
23155,9711,-3.194890478,79004,-0.233460083
23159,2638,-13.54701462,30210,-4.28294561
23160,1087,0.548016393,17546,-0.413830694
23166,9711,-3.194890478,89835,0.748577296
23167,9711,-3.194890478,79004,-0.233460083
23168,880,-6.483666667,15556,-2.318870852
23169,11288,-4.235962457,28660,-0.334028957
23172,38425,0.06709285,429,-1.596428976
23173,61363,-1.216074306,89820,0.267653753
23174,11671,-1.316066336,435243,-0.21326979
23178,51751,0.06709285,56265,-2.705251245
23189,3381,-10.96049002,13026,-1.442851225
23190,137927,-0.086484901,1176169,-0.21326979
23194,13784,-12.1316137,855,-4.06161757
23196,2683,-0.413830694,92658,-0.21326979
23200,1234,-2.826010411,975,-0.413830694
23202,10690,-2.265861976,1248,-5.672130519
23205,,NA,,NA
23207,89890,0.875362186,89891,0.748577296
23210,2888,-5.005964331,55636,-12.22833891
23220,5,-11.77420823,20127,0.267653753
23223,15852,-4.88462832,8395,-3.855607788
23239,77335,-2.324896575,75544,0.748577296
23253,78193,-0.086484901,89909,0.748577296
23269,47061,-0.106675193,1091500,0.2206706
23270,94005,-0.487606707,,NA
23273,89193,-6.536675543,45982,-8.341723672
23280,14870,-1.062496556,16766,-0.741176487
23281,9070,0.020109697,81798,-0.788159639
23282,8635,-9.492080215,89929,-0.05969204
23283,8252,-8.922639245,10022,-1.442851225
23286,4165,-22.01210683,89936,-0.05969204
23289,84244,0.394438643,40419,-0.867961376
23303,9309,-4.879179441,3460,-4.404281621
23305,76793,-3.074131312,141755,0.421231503
23305,76793,-3.074131312,141755,0.421231503
23305,76793,-3.074131312,141755,0.421231503
23305,76793,-3.074131312,141755,0.421231503
23312,9309,-4.879179441,62127,0.267653753
23319,16377,-1.015513403,103436,0.748577296
23325,4299,-9.081665874,3663,-8.627535191
23330,4765,-4.182953581,7631,-3.20636508
23331,33359,-0.12744233,33774,-0.05969204
23333,10431,-6.373805258,55152,-4.637084263
23334,14847,-2.071326796,89982,-0.413830694
23336,19020,-7.477178648,89988,-0.21326979
23338,89989,-6.029535984,89990,-0.540615583
23340,34117,-0.614391597,86104,-0.260252943
23356,9880,-4.035401554,21315,-12.10155402
23367,67599,-1.442851225,90033,-0.334028957
23368,1137292,0.875362186,,NA
23377,87587,0.674801283,,NA
23378,40389,-1.770197019,90039,-0.21326979
23381,116924,-1.690972126,237040,-1.041729419
23382,11155,-4.457290497,2372,-5.16499096
23383,3359,-7.096823979,14500,-5.138198099
23385,15336,-3.581270871,39970,-0.21326979
23388,6593,-2.979588161,19020,-7.477178648
23389,29313,0.34745549,90066,0.748577296
23391,4165,-22.01210683,90075,-0.387037833
23395,13577,-8.337880016,10158,-12.19609717
23397,4483,-9.60957257,9207,-3.80804779
23398,69899,-1.469644086,212,-3.708055761
23404,16644,-10.92824828,90111,0.267653753
23410,5576,-9.556563694,54692,0.267653753
23423,141573,-0.086484901,68108,-0.540615583
23427,1902699,0.875362186,1902700,0.748577296
23431,132471,0.875362186,446314,0.267653753
23437,108916,-2.171318825,17183,-1.195307169
23438,5503,-2.572440631,19153,-2.619423784
23439,1905,-8.943406382,6890,-1.269083183
23449,22675,-1.743981003,11511,-2.905812148
23451,90141,0.273679476,90142,0.548016393
23452,90134,0.674801283,24647,-0.540615583
23470,60949,-2.419439726,58210,-0.21326979
23476,117474,-0.287045804,134531,-0.460813846
23478,2299,-4.256729594,8329,-4.02937583
23479,6837,-8.954880984,68890,-0.861935653
23483,27428,-1.490411223,56734,-1.717188142
23488,25130,-1.870765892,5472,-9.00788986
23495,430562,0.875362186,430565,0.748577296
23504,,NA,,NA
23506,35328,0.875362186,99941,0.748577296
23508,90204,0.47424038,90207,-1.142298293
23509,89193,-6.536675543,2166,-2.799794395
23512,2296,-8.447741425,42279,-1.442851225
23514,85,-9.344528188,55085,-2.952795301
23515,230096,0.875362186,230098,0.748577296
23516,239579,0.875362186,239580,0.748577296
23518,13784,-12.1316137,2090,-11.83650964
23520,10814,-7.318152019,14344,-0.867961376
23521,,NA,,NA
23522,42993,-2.198111685,189681,0.267653753
23523,,NA,,NA
23524,90226,0.875362186,90227,0.748577296
23525,8634,-0.614391597,40380,-0.540615583
23527,122182,0.875362186,122183,0.748577296
23529,36586,-0.006683164,24975,-2.124335672
23531,2956,-1.643412129,12792,-0.21326979
23532,571230,0.875362186,73836,0.06709285
23535,3039,-0.413830694,64062,-0.05969204
23538,127564,-0.487606707,87090,-0.21326979
23544,10594,-2.578466355,16417,-0.94173739
23550,67323,-2.646216645,65571,-2.345663712
23566,74358,-3.215657615,13472,-3.127140188
23567,2638,-13.54701462,80994,-4.610291403
23568,60949,-2.419439726,115125,-0.540615583
23570,14409,-0.68816761,12052,-6.320796381
23574,4090,-8.125844511,3636,-10.94901541
23587,5694,-3.401477105,9811,-2.693199798
23590,4165,-22.01210683,90368,0.267653753
23592,3905,-4.710860277,1894,-2.124335672
23594,60460,-1.06852228,73036,0.267653753
23599,585,-9.48278768,57756,-0.94173739
23601,103,-4.56330825,4784,-3.501469134
23604,36801,-3.127140188,10825,-1.796989879
23606,90346,0.875362186,90347,-0.21326979
23609,77280,-0.287045804,70336,-1.06852228
23614,36041,-0.086484901,48012,-1.269083183
23615,26659,-0.614391597,10223,-1.442851225
23618,82587,-0.086484901,85931,-0.741176487
23619,55914,-1.89153303,56844,-0.05969204
23620,70990,-1.06852228,90372,-0.21326979
23626,60736,-1.015513403,83227,-0.540615583
23627,30181,-7.064582239,14027,-3.026571314
23628,90394,0.875362186,84464,-0.260252943
23629,70456,-1.263057459,37260,-1.590403252
23631,11160,-6.515908406,17647,-2.171318825
23637,27433,-7.993610742,72786,0.748577296
23638,90424,-0.614391597,90427,-0.21326979
23654,114142,-2.124335672,139089,-0.867961376
23655,184581,-0.741176487,1224812,0.748577296
23668,3636,-10.94901541,3002,-1.543420099
23676,52355,-0.614391597,5999,-2.171318825
23683,131059,-0.287045804,51670,-2.652242368
23685,18269,-7.371160895,2233,-3.881823803
23691,21027,-0.460813846,54881,-0.260252943
23692,42174,-1.242290322,7632,-7.282066623
23703,2314,-4.805403428,781,-0.540615583
23704,4455,-4.109177567,480,-2.177344548
23705,83985,-0.086484901,21675,-0.540615583
23706,18277,-5.073714621,19159,-2.198111685
23717,6497,-6.896263075,131845,-0.413830694
23719,2963,-14.21099874,16165,-0.94173739
23720,45407,-2.145102809,26852,-1.269083183
23724,3635,-4.852386581,14729,-4.637084263
23728,5563,-5.98800171,5248,-4.616317126
23729,1089664,0.875362186,1089665,0.748577296
23730,11512,-3.634279747,11511,-2.905812148
23736,2224,-10.06370325,9777,-7.899067592
23739,141,-7.223608868,90539,-0.21326979
23742,62,-12.91309017,56903,-0.614391597
23750,2040,-1.997550782,1926,-2.546224616
23752,707,-7.730748427,6837,-8.954880984
23759,17288,-4.457290497,18182,-2.044533935
23761,136913,0.875362186,136914,0.267653753
23764,10237,0.548016393,147636,0.748577296
23767,148360,-3.295459352,85722,-0.21326979
23776,108215,-1.490411223,148055,0.748577296
23790,147023,-0.086484901,113809,-1.369075212
23802,77193,-1.089289417,,NA
23805,9309,-4.879179441,14882,-3.253925078
23807,90563,-0.68816761,35215,0.421231503
23808,86956,0.548016393,29847,-0.233460083
23816,2059,-3.708055761,1215144,-1.469644086
23817,15423,-0.53458986,90576,-0.21326979
23823,90582,-0.086484901,90755,-0.387037833
23825,90587,0.875362186,90589,0.748577296
23827,90596,-0.207244067,90597,-0.21326979
23830,116,-4.430497637,65731,-3.855607788
23832,12259,-6.155744029,14276,-5.722380484
23834,63438,-1.216074306,116175,-0.05969204
23843,2536,-1.670204989,87312,0.548016393
23847,5401,-12.3551238,5050,-2.144525964
23848,42803,-8.067386756,35068,-2.371879728
23853,2130,-5.291775849,55422,-0.233460083
23854,90617,0.875362186,90619,0.748577296
23855,28472,-0.94173739,5916,-3.480701997
23857,552404,0.875362186,178447,0.267653753
23861,11492,-9.9576855,12308,-5.365551863
23898,235407,0.548016393,1464532,0.748577296
23903,15831,-6.315347503,59401,0.267653753
23908,36602,-0.741176487,6863,-0.94173739
23916,16483,-10.1467718,1063571,-0.21326979
23919,64221,0.47424038,64223,0.421231503
23924,20502,-1.342859196,90643,-0.413830694
23928,8487,-10.01998691,13579,-6.827935941
23939,27772,-1.944541906,90654,0.267653753
23941,6281,0.06709285,90658,0.267653753
23942,30051,-0.413830694,16171,-1.843973032
23943,55093,-1.015513403,30051,-0.413830694
23945,74036,-3.982392677,19839,-1.06852228
23947,90663,0.875362186,90664,0.748577296
23949,139,-6.014217726,569,-8.426974288
23951,,NA,,NA
23954,13784,-12.1316137,4038,-10.87139574
23957,2876,-6.790245323,147119,-2.779027258
23963,230,-1.796989879,90682,-0.05969204
23964,9045,-5.365551863,540,-1.923774769
23965,6818,-6.061777723,,NA
23966,79795,-1.796989879,48312,-1.522652962
23967,15555,-2.044533935,69855,-0.05969204
23976,,NA,,NA
23981,237231,0.548016393,584538,0.748577296
23985,,NA,,NA
23986,,NA,,NA
23988,59263,-0.133468053,7633,-4.78463629
23990,18514,-3.575245148,90703,0.748577296
23995,208466,0.875362186,108327,0.748577296
23996,90712,0.548016393,90713,0.748577296
23997,,NA,,NA
23998,1435337,0.875362186,132351,-0.21326979
23999,47699,-0.53458986,57146,0.748577296
24001,52854,0.394438643,6573,-2.578466355
24002,30155,-6.203304027,7665,-0.94173739
24003,14974,-12.68573641,111578,-2.324896575
24004,30003,-9.054873013,125364,-0.741176487
24005,12149,-7.444936909,3149,-2.572440631
24006,10921,-5.934415989,14831,-1.395868073
24007,90760,-0.66137475,90761,0.748577296
